coder.id,paper.doi_1,Aim,performance.type,Aim.disagree,Q49,initial.note,claim.presence,Flag,Flag.type,Flag.type_3_TEXT,Note.final,group,variable,value,theme_count
Griffin,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,Flag (Choose Below),Cross Reference,ICR,NA,11,development.category,other,NA
Griffin,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,Flag (Choose Below),Cross Reference,ICR,NA,11,existence,0.5 - hedging,NA
Griffin,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,Flag (Choose Below),Cross Reference,ICR,NA,11,fulfillment,0.5 - hedging,NA
Griffin,10.1016/j.ifset.2024.103734,Scaffolding,NA,None,NA,NA,Yes,Flag (Choose Below),Cross Reference,ICR,NA,12,more,No - Continue to Final Note,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,more,Yes,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,problem.or.benefit,Opportunity,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,the Environment,189
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,Humans,187
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,env.opps,Climate Change Impacts,50
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Human.opps,Public Health,184
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Health.opps,Increasing Food Security,147
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,existence,1 - The theme exists,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,fulfillment,0.5 - hedging,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,more,Yes,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Opportunity,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,opportunity.type,Livestock,131
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,existence,1 - The theme exists,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,fulfillment,0.5 - hedging,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,more,Yes,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,problem.or.benefit,Barrier,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,develop.or.adopt,Development,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,development.category,Media and Ingredients,84
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,ingredients,Economical Ingredients,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,ingredients,Animal-free Ingredients,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,existence,1 - The theme exists,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,fulfillment,0.5 - hedging,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,more,Yes,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,problem.or.benefit,Barrier,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,develop.or.adopt,Development,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,development.category,Media and Ingredients,84
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,development.category,non-specified barrier to scale,67
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,ingredients,Economical Ingredients,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,existence,1 - The theme exists,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,fulfillment,0.5 - hedging,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,more,Yes,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,problem.or.benefit,Opportunity,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,opportunity.type,the Environment,189
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,opportunity.type,Humans,187
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,env.opps,Non-specified,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,Human.opps,Public Health,184
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,Health.opps,Increasing Food Security,147
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,Health.opps,Non-specified,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,existence,1 - The theme exists,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,fulfillment,0.5 - hedging,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,more,Yes,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,problem.or.benefit,Barrier,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,develop.or.adopt,Development,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,development.category,Media and Ingredients,84
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,development.category,non-specified barrier to scale,67
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,ingredients,Economical Ingredients,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,existence,1 - The theme exists,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,fulfillment,0.5 - hedging,NA
Chris,10.3390/bios14010024,Media,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,more,No - Continue to Final Note,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,more,Yes,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,the Environment,189
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,Livestock,131
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,Humans,187
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,env.opps,Pollution,113
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,env.opps,Non-specified,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,pollution,Not Specified,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Human.opps,Public Health,184
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Health.opps,Increasing Food Security,147
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,existence,1 - The theme exists,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,more,Yes,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Barrier,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,develop.or.adopt,Development,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,develop.or.adopt,Adoption,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,adoption.category,Public Distrust,119
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,adoption.category,Cost or Willingness to Pay,63
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,distrust.sources,Safety Concerns,44
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,distrust.sources,poor Sensory Attributes,59
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,senses.distrust,Taste,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,senses.distrust,Looks,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,senses.distrust,Texture,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,senses.distrust,Smell,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,development.category,Scaffolds,75
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,development.category,non-Nutritious,25
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,development.category,non-specified barrier to scale,67
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,existence,1 - The theme exists,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,more,Yes,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,problem.or.benefit,Barrier,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,develop.or.adopt,Development,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,development.category,Scaffolds,75
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,development.category,non-specified barrier to scale,67
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,opportunity.type,Humans,187
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,Human.opps,Public Health,184
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,Health.opps,Increasing Food Security,147
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,existence,1 - The theme exists,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.foodhyd.2024.109944,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,more,No - Continue to Final Note,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,more,Yes,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,problem.or.benefit,Barrier,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,develop.or.adopt,Adoption,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,adoption.category,Public Distrust,119
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,adoption.category,Cost or Willingness to Pay,63
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,distrust.sources,False Information concerns,7
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,distrust.sources,The way it is Framed,35
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,Humans,187
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Human.opps,Public Health,184
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Health.opps,Increasing Food Security,147
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,existence,1 - The theme exists,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,fulfillment,Not Indicated,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,more,Yes,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,opportunity.type,the Environment,189
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,opportunity.type,Livestock,131
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,opportunity.type,Humans,187
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,env.opps,Land Use or Land Change,90
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,env.opps,Non-specified,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Human.opps,Public Health,184
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,Health.opps,Increasing Food Security,147
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,existence,1 - The theme exists,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,more,Yes,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,problem.or.benefit,Barrier,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,develop.or.adopt,Development,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,develop.or.adopt,Adoption,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,adoption.category,Public Distrust,119
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,Safety Concerns,44
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,distrust.sources,poor Sensory Attributes,59
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,senses.distrust,not specified,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,development.category,non-specified barrier to scale,67
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,existence,0.5 - hedging,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,fulfillment,Not Indicated,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,more,Yes,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,problem.or.benefit,Barrier,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,develop.or.adopt,Adoption,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,adoption.category,Public Distrust,119
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,adoption.category,Cost or Willingness to Pay,63
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,distrust.sources,Health Concerns,46
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,distrust.sources,Safety Concerns,44
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,distrust.sources,Unnatural perceptions,58
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,distrust.sources,Disgust reactions,31
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,existence,1 - The theme exists,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,fulfillment,Not Indicated,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,more,Yes,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,problem.or.benefit,Barrier,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,develop.or.adopt,Adoption,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,adoption.category,Regulations,36
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,existence,1 - The theme exists,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,5,fulfillment,-0.5 - hedging,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,more,Yes,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,problem.or.benefit,Barrier,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,develop.or.adopt,Adoption,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,adoption.category,Regulations,36
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,adoption.category,Public Distrust,119
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,adoption.category,Cost or Willingness to Pay,63
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,distrust.sources,Health Concerns,46
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,distrust.sources,False Information concerns,7
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,distrust.sources,The way it is Framed,35
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,distrust.sources,Non-specified concerns,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,existence,1 - The theme exists,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,6,fulfillment,Not Indicated,NA
Chris,10.1016/j.livsci.2022.104909,Acceptance,NA,None,NA,NA,Yes,NA,NA,NA,NA,7,more,No - Continue to Final Note,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,more,Yes,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,the Environment,189
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,Livestock,131
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,opportunity.type,Humans,187
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,Human.opps,Economic - (includes energy efficiency),67
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,existence,1 - The theme exists,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,1,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,more,Yes,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,problem.or.benefit,Barrier,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,develop.or.adopt,Development,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,development.category,Scaffolds,75
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,development.category,non-specified barrier to scale,67
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,existence,1 - The theme exists,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,2,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,more,Yes,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,problem.or.benefit,Opportunity,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,opportunity.type,the Environment,189
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,opportunity.type,Livestock,131
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,opportunity.type,Humans,187
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,env.opps,Excessive Fresh Water Use,77
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,env.opps,Land Use or Land Change,90
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,env.opps,Pollution,113
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,pollution,Not Specified,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,Human.opps,Public Health,184
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,Health.opps,Increasing Food Security,147
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,Health.opps,Food Safety Improvements,90
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,Food.safety,Zoonosis Reductions,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,Food.safety,Reducing risk of Contaminants,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,existence,1 - The theme exists,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,3,fulfillment,0.5 - hedging,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,more,Yes,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,problem.or.benefit,Barrier,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,develop.or.adopt,Development,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,development.category,Scaffolds,75
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,development.category,Poor Sensory Attribute,51
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,senses.dev,Taste,NA
Chris,10.1016/j.carbpol.2023.121287,Scaffolding,NA,None,NA,NA,Yes,NA,NA,NA,NA,4,senses.dev,Texture,NA
