doi,themeID,group,section,existence,fulfillment
10.1016/j.jafr.2022.100358,Increasing Food Security,3,Introduction,1,0.5
10.1016/j.foodqual.2022.104573,Increasing Food Security,2,Introduction,1,0.5
10.1007/s11569-017-0282-9,Increasing Food Security,3,Body,0.5,0
10.1038/s41598-024-68247-4,Increasing Food Security,1,Introduction,1,1
10.1007/s11356-022-23597-2,Increasing Food Security,2,Introduction,1,NA
10.3934/agrfood.2024021,Increasing Food Security,2,Introduction,1,0.5
10.3934/agrfood.2024021,Increasing Food Security,4,Introduction,1,1
10.1016/j.biomaterials.2022.121543,Increasing Food Security,1,Introduction,1,0.5
10.1016/j.isci.2022.105054,Increasing Food Security,3,Introduction,1,0.5
10.1002/bit.27469,Increasing Food Security,3,Introduction,1,0.5
10.3390/foods9020185,Increasing Food Security,1,Introduction,1,0.5
10.1038/s41467-023-44001-8,Increasing Food Security,1,Abstract,1,0.5
10.1038/s41467-023-44001-8,Increasing Food Security,2,Introduction,1,0.5
10.1038/s41467-023-44001-8,Increasing Food Security,5,Discussion,1,0.5
10.3390/foods11193037,Increasing Food Security,1,Abstract,1,0.5
10.1016/j.biomaterials.2022.121659,Increasing Food Security,2,Introduction,1,0.5
10.3390/su152316164,Increasing Food Security,6,Discussion,1,0.5
10.1016/j.matdes.2024.112992,Increasing Food Security,1,Abstract,1,0.5
10.1038/s41538-024-00257-y,Increasing Food Security,2,Introduction,1,0.5
10.1016/j.ecolecon.2021.107329,Increasing Food Security,3,Introduction,1,NA
10.1108/BFJ-02-2020-0092,Increasing Food Security,2,Introduction,1,NA
10.1016/j.fbio.2022.101766,Increasing Food Security,2,Introduction,1,0.5
10.1016/j.foodhyd.2024.110412,Increasing Food Security,1,Introduction,1,0.5
10.1016/j.MEATsci.2023.109191,Increasing Food Security,3,Introduction,1,NA
10.1016/j.foodpol.2022.102376,Increasing Food Security,1,Introduction,0.5,NA
10.3390/biom12060838,Increasing Food Security,1,Abstract,1,0.5
10.3390/biom12060838,Increasing Food Security,3,Introduction,0.5,NA
10.1177/2514848619827009,Increasing Food Security,1,Introduction,1,1
10.1177/2514848619827009,Increasing Food Security,2,Body,1,0.5
10.3389/fsufs.2024.1341151,Increasing Food Security,1,Abstract,1,0.5
10.1080/09505431.2016.1171836,Increasing Food Security,1,Introduction,1,0.5
10.3389/fsufs.2023.1160458,Information is kept proprietary,10,Other (Write),0.5,-0.5
10.1016/j.scitotenv.2023.164988,Information is kept proprietary,2,Introduction,1,0.5
10.3390/foods12142645,Information is kept proprietary,1,Abstract,1,0.5
10.3390/foods12142645,Information is kept proprietary,1,Abstract,0.5,0.5
10.3390/foods12142645,Information is kept proprietary,13,Conclusion,0.5,0.5
10.3390/foods12142645,Information is kept proprietary,13,Results and Discussion,0.5,0.5
10.3390/foods12142645,Information is kept proprietary,13,Conclusion,0.5,NA
10.3390/foods12142645,Information is kept proprietary,13,Results and Discussion,0.5,NA
10.1177/2514848620963125,Information is kept proprietary,3,Body,1,NA
10.1177/2514848620963125,Information is kept proprietary,5,Conclusion,1,NA
10.1016/j.jfca.2024.106663,Investments,3,Introduction,1,0.5
10.1002/bit.28324,Investments,2,Abstract,1,0
10.3389/fsufs.2023.1160458,Investments,3,Introduction,-0.5,0.5
10.1038/s41538-019-0041-0,Investments,10,Results and Discussion,1,-0.5
10.1038/s41538-019-0041-0,Investments,11,Results and Discussion,1,0.5
10.1002/cite.202200151,Investments,1,Abstract,1,NA
10.1016/j.biomaterials.2021.121155,Investments,3,Introduction,-0.5,0.5
10.3389/fsufs.2023.1104731,Investments,11,Discussion,1,0.5
10.3389/fsufs.2023.1134100,Investments,4,Introduction,1,NA
10.3389/fsufs.2023.1134100,Investments,7,Other (Write),1,NA
10.22434/IFAMR2022.0017,Investments,6,Introduction,0,0.5
10.3390/foods12142645,Investments,3,Introduction,-0.5,0.5
10.3390/foods12142645,Investments,3,Introduction,1,0.5
10.1089/space.2019.0018,Investments,2,Abstract,1,1
10.1089/space.2019.0018,Investments,4,Discussion,1,0.5
10.1016/j.bej.2020.107864,Investments,3,Introduction,0,0.5
10.1016/j.appet.2024.107240,Investments,3,Introduction,1,NA
10.3390/foods12142645,Investments,11,Discussion,1,0.5
10.3390/foods12142645,Investments,11,Results and Discussion,1,0.5
10.3390/foods12142645,Investments,11,Discussion,1,NA
10.3390/foods12142645,Investments,11,Results and Discussion,1,NA
10.1002/bit.27848,Investments,2,Introduction,1,NA
10.3389/fsufs.2023.1160458,It is disconnected from Nature,12,Other (Write),0.5,-0.5
10.3389/fsufs.2023.1134100,It is disconnected from Nature,7,Other (Write),1,NA
10.3390/su13158235,It is disconnected from Nature,4,Introduction,0.5,NA
10.1111/japp.12056,It is disconnected from Nature,5,Body,1,-1
10.3389/fsufs.2023.1127164,Job loss,9,Discussion,0.5,0
10.3389/fsufs.2023.1127164,Job loss,10,Discussion,0.5,0.5
10.3389/fsufs.2023.1134100,Job loss,1,Abstract,1,NA
10.3389/fsufs.2023.1134100,Job loss,5,Introduction,1,NA
10.1016/j.ces.2019.115269,Job loss,4,Introduction,1,NA
10.3389/fsufs.2022.1056615,Job loss,5,Results and Discussion,1,0
10.3389/fnut.2023.1197111,Job loss,5,Discussion,0.5,0
10.1108/BFJ-09-2021-0987,Job loss,9,Results and Discussion,0.5,NA
10.1371/journal.pone.0251432,Job loss,9,Conclusion,0,NA
10.1016/j.MEATsci.2022.108964,Job loss,5,Introduction,0.5,NA
10.1080/01292986.2024.2342827,Job loss,9,Introduction,0.5,NA
10.1057/s41599-022-01316-z,Job loss,2,Abstract,0,NA
10.1057/s41599-022-01316-z,Job loss,4,Discussion,1,0.5
10.1057/s41599-022-01316-z,Job loss,5,Discussion,0.5,NA
10.1057/s41599-022-01316-z,Job loss,7,Conclusion,0.5,0.5
10.3390/su15129253,Job loss,6,Discussion,0.5,NA
10.1016/j.MEATsci.2022.108776,Job loss,4,Discussion,0.5,NA
10.3934/agrfood.2024021,Job loss,1,Abstract,0.5,NA
10.3934/agrfood.2024021,Job loss,9,Conclusion,1,1
10.1016/j.MEATsci.2023.109191,Job loss,6,Introduction,0.5,NA
10.1002/bit.28324,Land Use or Land Change,1,Abstract,1,0.5
10.1002/bit.28324,Land Use or Land Change,6,Conclusion,1,1
10.1016/j.ifset.2024.103734,Land Use or Land Change,4,Introduction,1,NA
10.1016/j.ifset.2024.103734,Land Use or Land Change,6,Discussion,1,0
10.3389/fsufs.2023.1160458,Land Use or Land Change,7,Other (Write),0.5,NA
10.3389/fsufs.2023.1160458,Land Use or Land Change,10,Other (Write),0.5,-0.5
10.3389/fsufs.2023.1160458,Land Use or Land Change,11,Other (Write),0.5,-0.5
10.1353/con.2013.0013,Land Use or Land Change,3,Other (Write),1,0.5
10.1038/s41538-019-0041-0,Land Use or Land Change,1,Abstract,1,0.5
10.1038/s41538-019-0041-0,Land Use or Land Change,4,Introduction,1,0
10.1038/s41538-019-0041-0,Land Use or Land Change,12,Results and Discussion,1,0
10.1016/j.biomaterials.2022.121615,Land Use or Land Change,2,Introduction,1,0.5
10.1016/j.techsoc.2022.102116,Land Use or Land Change,6,Conclusion,1,0.5
10.1016/j.foodpol.2020.101931,Land Use or Land Change,8,Background,1,0.5
10.3390/cells13010041,Land Use or Land Change,3,Introduction,1,0.5
10.1038/s41538-022-00172-0,Land Use or Land Change,2,Introduction,1,0.5
10.1038/s41538-022-00172-0,Land Use or Land Change,4,Introduction,1,1
10.1038/s41538-022-00172-0,Land Use or Land Change,4,Introduction,0.5,1
10.1038/s41538-022-00172-0,Land Use or Land Change,3,Introduction,0.5,NA
10.1038/s41538-022-00172-0,Land Use or Land Change,3,Introduction,0.5,1
10.1038/s41538-022-00172-0,Land Use or Land Change,3,Introduction,1,NA
10.1038/s41538-022-00172-0,Land Use or Land Change,3,Introduction,1,1
10.5851/kosfa.2024.e46,Land Use or Land Change,2,Introduction,1,0.5
10.1016/j.fbio.2023.102910,Land Use or Land Change,3,Introduction,1,1
10.3390/foods10112588,Land Use or Land Change,1,Introduction,1,NA
10.1016/j.foodres.2023.113757,Land Use or Land Change,3,Introduction,1,0.5
10.1016/S2095-3119(14)60886-8,Land Use or Land Change,3,Introduction,1,1
10.3390/nu11081904,Land Use or Land Change,3,Introduction,1,0.5
10.1016/j.ifset.2024.103734,Land Use or Land Change,7,Discussion,0.5,0
10.1016/j.livsci.2022.104909,Land Use or Land Change,2,Introduction,1,0.5
10.1016/j.carbpol.2023.121287,Land Use or Land Change,3,Introduction,1,0.5
10.1016/j.appet.2022.105990,Land Use or Land Change,2,Introduction,1,1
10.1016/j.biomaterials.2022.121649,Land Use or Land Change,3,Introduction,1,0.5
10.3390/conservation3020021,Land Use or Land Change,1,Abstract,1,0.5
10.3390/conservation3020021,Land Use or Land Change,3,Introduction,1,0.5
10.3389/fsufs.2023.1160458,Land Use or Land Change,2,Introduction,1,0
10.3389/fsufs.2023.1160458,Land Use or Land Change,8,Other (Write),0.5,-0.5
10.1016/j.fbio.2022.101571,Land Use or Land Change,2,Introduction,1,0.5
10.3389/fnut.2020.00148,Land Use or Land Change,3,Introduction,1,0.5
10.3389/fnut.2020.00148,Land Use or Land Change,5,Introduction,1,0.5
10.1002/cite.202200151,Land Use or Land Change,2,Introduction,1,0.5
10.1371/journal.pone.0221129,Land Use or Land Change,5,Introduction,1,1
10.3390/foods13091358,Land Use or Land Change,2,Introduction,1,0.5
10.3389/fsufs.2023.1134100,Land Use or Land Change,2,Introduction,1,0.5
10.3389/fsufs.2023.1134100,Land Use or Land Change,8,Discussion,1,NA
10.22434/IFAMR2022.0017,Land Use or Land Change,11,Results and Discussion,1,0.5
10.1089/space.2019.0018,Land Use or Land Change,3,Introduction,1,1
10.3390/su12114377,Land Use or Land Change,4,Background,1,NA
10.3390/su12114377,Land Use or Land Change,5,Background,1,0.5
10.3390/su12114377,Land Use or Land Change,7,Conclusion,1,NA
10.3390/gels8020094,Land Use or Land Change,3,Abstract,1,0
10.3390/gels8020094,Land Use or Land Change,3,Introduction,1,0
10.3390/gels8020094,Land Use or Land Change,3,Abstract,1,0.5
10.3390/gels8020094,Land Use or Land Change,3,Introduction,1,0.5
10.1007/s11626-024-00971-7,Land Use or Land Change,1,Introduction,1,0.5
10.5187/jast.2023.e10,Land Use or Land Change,1,Introduction,1,0.5
10.1016/j.fufo.2024.100297,Land Use or Land Change,3,Introduction,1,NA
10.1016/j.fufo.2024.100297,Land Use or Land Change,4,Introduction,1,0.5
10.1021/acsami.2c10620,Land Use or Land Change,2,Introduction,1,0.5
10.1016/j.appet.2024.107240,Land Use or Land Change,2,Introduction,1,0.5
10.3828/extr.2022.11,Land Use or Land Change,7,Other (Write),1,-0.5
10.3390/gels8020094,Land Use or Land Change,2,Abstract,1,0.5
10.3390/gels8020094,Land Use or Land Change,2,Introduction,1,0.5
10.1016/j.foodqual.2024.105208,Land Use or Land Change,2,Introduction,1,NA
10.1016/j.foodqual.2024.105208,Land Use or Land Change,5,Discussion,1,-0.5
10.1016/j.foodqual.2024.105208,Land Use or Land Change,7,Discussion,1,0
10.1016/j.jfoodeng.2024.112259,Land Use or Land Change,2,Introduction,1,NA
10.1016/j.foodpol.2022.102307,Land Use or Land Change,3,Introduction,1,0.5
10.1016/j.foodpol.2022.102307,Land Use or Land Change,5,Conclusion,1,NA
10.3390/nu15214649,Land Use or Land Change,2,Introduction,1,0.5
10.3390/nu15214649,Land Use or Land Change,3,Discussion,1,0.5
10.1038/s42003-022-03423-8,Land Use or Land Change,2,Introduction,1,0.5
10.3390/bioengineering11080854,Land Use or Land Change,2,Introduction,1,0.5
10.3390/su141912501,Land Use or Land Change,5,Introduction,1,1
10.1159/000511764,Land Use or Land Change,1,Abstract,1,0.5
10.1159/000511764,Land Use or Land Change,2,Body,1,0.5
10.1002/adsu.202300499,Land Use or Land Change,3,Introduction,1,1
10.1007/s11569-018-0330-0,Land Use or Land Change,2,Introduction,1,0.5
10.1177/0963662516639001,Land Use or Land Change,1,Body,0.5,0.5
10.3390/foods12142682,Land Use or Land Change,2,Introduction,1,0.5
10.1108/BFJ-01-2018-0025,Land Use or Land Change,2,Introduction,1,NA
10.1177/09717218221075158,Land Use or Land Change,1,Introduction,1,0.5
10.3389/fcell.2023.1193634,Land Use or Land Change,2,Introduction,1,0.5
10.3390/nu13041284,Land Use or Land Change,3,Introduction,1,0.5
10.1038/s41538-021-00090-7,Land Use or Land Change,3,Introduction,1,1
10.1016/j.biomaterials.2022.121669,Land Use or Land Change,2,Introduction,1,0.5
10.1016/j.foodres.2022.111952,Land Use or Land Change,2,Introduction,1,0.5
10.1016/j.scitotenv.2022.158051,Land Use or Land Change,3,Introduction,1,0.5
10.3390/jfb14040218,Land Use or Land Change,3,Introduction,1,NA
10.1177/2514848620963125,Land Use or Land Change,2,Body,1,0.5
10.3390/foods10112537,Land Use or Land Change,1,Abstract,1,0.5
10.3390/foods10112537,Land Use or Land Change,2,Introduction,1,0.5
10.3389/fsufs.2019.00011,Land Use or Land Change,3,Introduction,1,0.5
10.1111/ajsp.12609,Land Use or Land Change,3,Introduction,1,1
10.1016/j.biomaterials.2021.121267,Land Use or Land Change,1,Introduction,1,0
10.3389/fsufs.2021.594650,Land Use or Land Change,3,Introduction,1,0.5
10.3389/fnut.2024.1401715,Land Use or Land Change,5,Discussion,0.5,0
10.1016/j.heliyon.2024.e38006,Land Use or Land Change,2,Introduction,1,0.5
10.1080/00036846.2024.2408035,Land Use or Land Change,3,Introduction,1,1
10.1111/japp.12056,Land Use or Land Change,4,Introduction,1,1
10.3390/su15129253,Land Use or Land Change,1,Introduction,1,0.5
10.3390/su15129253,Land Use or Land Change,4,Introduction,1,0.5
10.1016/j.foodres.2023.113794,Land Use or Land Change,3,Introduction,1,0.5
10.1007/s10943-017-0403-3,Land Use or Land Change,5,Background,1,1
10.1016/j.jafr.2022.100358,Land Use or Land Change,1,Abstract,0.5,0.5
10.1016/j.foodqual.2022.104573,Land Use or Land Change,6,Introduction,1,0.5
10.1007/s11569-017-0282-9,Land Use or Land Change,3,Body,0.5,0
10.1038/s41598-024-68247-4,Land Use or Land Change,1,Introduction,1,1
10.3934/agrfood.2024021,Land Use or Land Change,2,Introduction,1,0.5
10.1016/j.isci.2022.105054,Land Use or Land Change,3,Introduction,1,0.5
10.1002/bit.27469,Land Use or Land Change,3,Introduction,1,0.5
10.3390/foods9020185,Land Use or Land Change,1,Introduction,1,0.5
10.1016/j.biomaterials.2022.121659,Land Use or Land Change,2,Introduction,1,0.5
10.3390/su152316164,Land Use or Land Change,6,Discussion,1,0.5
10.1016/j.MEATsci.2022.109081,Land Use or Land Change,4,Introduction,1,0
10.1108/BFJ-02-2020-0092,Land Use or Land Change,3,Introduction,1,0.5
10.1016/j.bbrc.2023.10.018,Land Use or Land Change,3,Introduction,1,1
10.1016/j.foodhyd.2024.110412,Land Use or Land Change,1,Introduction,1,0.5
10.1038/s41538-019-0054-8,Land Use or Land Change,5,Discussion,1,0.5
10.1016/j.MEATsci.2023.109191,Land Use or Land Change,3,Introduction,1,NA
10.1016/j.foodpol.2022.102376,Land Use or Land Change,1,Introduction,0.5,NA
10.3390/biom12060838,Land Use or Land Change,2,Introduction,1,NA
10.1080/09505431.2016.1171836,Land Use or Land Change,1,Introduction,1,0.5
10.1016/j.jfca.2024.106663,Livestock,2,Introduction,1,0.5
10.1016/j.jfca.2024.106663,Livestock,6,Conclusion,1,0.5
10.1002/bit.28324,Livestock,3,Introduction,1,0.5
10.1016/j.ifset.2024.103734,Livestock,3,Introduction,1,1
10.1016/j.ifset.2024.103734,Livestock,6,Discussion,1,0
10.1016/j.livsci.2021.104705,Livestock,2,Introduction,1,0.5
10.1016/j.livsci.2021.104705,Livestock,4,Other (Write),1,0
10.1016/j.MEATsci.2019.04.004,Livestock,3,Introduction,1,1
10.1353/con.2013.0013,Livestock,1,Abstract,1,0.5
10.1353/con.2013.0013,Livestock,2,Introduction,1,0
10.1353/con.2013.0013,Livestock,3,Other (Write),1,0.5
10.1353/con.2013.0013,Livestock,4,Other (Write),1,-0.5
10.1016/j.biomaterials.2022.121615,Livestock,2,Introduction,1,0.5
10.1016/j.techsoc.2022.102116,Livestock,1,Introduction,1,0.5
10.1016/j.techsoc.2022.102116,Livestock,5,Conclusion,1,0.5
10.1016/j.appet.2022.106392,Livestock,1,Abstract,0.5,0.5
10.1016/j.appet.2022.106392,Livestock,2,Introduction,1,0.5
10.1016/j.appet.2022.106392,Livestock,7,Results and Discussion,0.5,0.5
10.1016/j.appet.2022.106392,Livestock,8,Conclusion,0.5,0
10.1016/j.foodpol.2020.101931,Livestock,2,Introduction,1,0.5
10.1007/s10806-017-9654-y,Livestock,1,Other (Write),0.5,0.5
10.1038/s41598-018-28746-7,Livestock,3,Introduction,0.5,0.5
10.1016/j.foodres.2023.113617,Livestock,4,Introduction,0.5,-0.5
10.1021/acs.jafc.3c06638,Livestock,3,Introduction,1,1
10.1371/journal.pone.0290169,Livestock,6,Other (Write),1,0.5
10.3390/cells13010041,Livestock,3,Introduction,1,0.5
10.1038/s41538-022-00172-0,Livestock,2,Introduction,1,0.5
10.1038/s41538-022-00172-0,Livestock,7,Discussion,1,0.5
10.1038/s41538-022-00172-0,Livestock,7,Discussion,0.5,0.5
10.5851/kosfa.2022.e61,Livestock,1,Introduction,1,NA
10.1007/s10806-019-09759-2,Livestock,1,Abstract,1,0.5
10.1007/s10806-019-09759-2,Livestock,2,Abstract,1,0.5
10.1007/s10806-019-09759-2,Livestock,3,Other (Write),1,0.5
10.1007/s10806-019-09759-2,Livestock,5,Other (Write),1,-1
10.5851/kosfa.2024.e46,Livestock,2,Introduction,1,0.5
10.1016/j.fbio.2023.102910,Livestock,1,Abstract,1,1
10.1016/j.fbio.2023.102910,Livestock,3,Introduction,1,1
10.3390/foods10112588,Livestock,2,Introduction,1,0
10.1016/j.foodqual.2021.104226,Livestock,2,Introduction,1,0.5
10.1016/S2095-3119(14)60886-8,Livestock,1,Abstract,1,0.5
10.1016/S2095-3119(14)60886-8,Livestock,4,Introduction,1,0.5
10.1016/S2095-3119(14)60886-8,Livestock,7,Discussion,0.5,NA
10.1016/S2095-3119(14)60886-8,Livestock,9,Conclusion,1,0
10.1038/s41538-024-00262-1,Livestock,2,Introduction,1,0.5
10.1016/j.ifset.2024.103734,Livestock,4,Introduction,1,0.5
10.1016/j.ifset.2024.103734,Livestock,7,Discussion,0.5,0
10.3390/bios14010024,Livestock,2,Introduction,1,0.5
10.1016/j.foodhyd.2024.109944,Livestock,1,Introduction,1,0.5
10.1016/j.livsci.2022.104909,Livestock,2,Introduction,1,0.5
10.1016/j.carbpol.2023.121287,Livestock,1,Abstract,1,0.5
10.1016/j.carbpol.2023.121287,Livestock,3,Introduction,1,0.5
10.1016/j.appet.2022.105990,Livestock,2,Introduction,1,1
10.1016/j.biomaterials.2022.121649,Livestock,3,Introduction,1,0.5
10.1080/09505431.2018.1544232,Livestock,3,Other (Write),1,0.5
10.3390/conservation3020021,Livestock,14,Conclusion,1,0.5
10.3389/fsufs.2023.1127164,Livestock,7,Other (Write),1,0
10.3389/fsufs.2023.1127164,Livestock,10,Discussion,0.5,0.5
10.1016/j.livsci.2021.104705,Livestock,1,Abstract,1,NA
10.1016/j.livsci.2021.104705,Livestock,6,Introduction,0.5,NA
10.1016/j.livsci.2021.104705,Livestock,7,Other (Write),0.5,0.5
10.1016/j.meatsci.2019.04.004,Livestock,2,Introduction,1,1
10.1016/j.fbio.2022.101571,Livestock,2,Introduction,1,0.5
10.3389/fnut.2020.00148,Livestock,3,Introduction,1,0.5
10.1002/cite.202200151,Livestock,2,Introduction,1,0.5
10.1371/journal.pone.0221129,Livestock,1,Abstract,1,1
10.1371/journal.pone.0221129,Livestock,3,Introduction,1,NA
10.1371/journal.pone.0221129,Livestock,7,Introduction,1,1
10.1016/j.crfs.2024.100841,Livestock,2,Introduction,1,0.5
10.3390/foods13091358,Livestock,2,Introduction,1,0.5
10.1016/j.crbiot.2024.100241,Livestock,1,Introduction,1,0.5
10.3389/fsufs.2023.1104731,Livestock,1,Abstract,1,-0.5
10.3389/fsufs.2023.1104731,Livestock,2,Introduction,1,-1
10.3389/fsufs.2023.1104731,Livestock,4,Other (Write),1,1
10.3389/fsufs.2023.1104731,Livestock,9,Discussion,1,-0.5
10.3389/fsufs.2023.1104731,Livestock,12,Discussion,1,-0.5
10.3389/fsufs.2023.1104731,Livestock,13,Conclusion,1,-0.5
10.3389/fsufs.2023.1134100,Livestock,1,Abstract,1,NA
10.3389/fsufs.2023.1134100,Livestock,2,Introduction,1,0.5
10.22434/IFAMR2022.0017,Livestock,10,Background,0,0
10.3390/foods12142645,Livestock,12,Discussion,1,0.5
10.3390/foods12142645,Livestock,12,Results and Discussion,1,0.5
10.3390/foods12142645,Livestock,12,Discussion,1,NA
10.3390/foods12142645,Livestock,12,Results and Discussion,1,NA
10.1089/space.2019.0018,Livestock,3,Introduction,1,1
10.3389/fnut.2023.1196475,Livestock,7,Other (Write),1,0.5
10.3389/fsufs.2022.1056615,Livestock,1,Introduction,1,0.5
10.1007/s10806-015-9573-8,Livestock,2,Introduction,1,0.5
10.1007/s10806-015-9573-8,Livestock,7,Background,1,0.5
10.3390/gels8020094,Livestock,3,Abstract,1,0
10.3390/gels8020094,Livestock,3,Introduction,1,0
10.3390/gels8020094,Livestock,3,Abstract,1,0.5
10.3390/gels8020094,Livestock,3,Introduction,1,0.5
10.3390/gels8020094,Livestock,7,Results and Discussion,1,0.5
10.1007/s11626-024-00971-7,Livestock,1,Introduction,1,0.5
10.5187/jast.2023.e10,Livestock,1,Introduction,1,0.5
10.1016/j.foodres.2024.113965,Livestock,1,Introduction,1,0.5
10.1016/j.fufo.2024.100297,Livestock,1,Abstract,1,0.5
10.1016/j.fufo.2024.100297,Livestock,3,Introduction,1,NA
10.1016/j.fufo.2024.100297,Livestock,4,Introduction,1,0.5
10.1016/j.fufo.2024.100297,Livestock,7,Discussion,1,1
10.1016/j.fufo.2024.100297,Livestock,9,Conclusion,1,0
10.1021/acsami.2c10620,Livestock,2,Introduction,1,0.5
10.1016/j.appet.2024.107240,Livestock,2,Introduction,1,0.5
