doi,themeID,group,section,existence,fulfillment
10.1080/09505431.2018.1544232,Livestock,3,Other (Write),1,0.5
10.3390/conservation3020021,Livestock,14,Conclusion,1,0.5
10.3389/fsufs.2023.1127164,Livestock,7,Other (Write),1,0
10.3389/fsufs.2023.1127164,Livestock,10,Discussion,0.5,0.5
10.1016/j.livsci.2021.104705,Livestock,1,Abstract,1,NA
10.1016/j.livsci.2021.104705,Livestock,6,Introduction,0.5,NA
10.1016/j.livsci.2021.104705,Livestock,7,Other (Write),0.5,0.5
10.1016/j.meatsci.2019.04.004,Livestock,2,Introduction,1,1
10.1016/j.fbio.2022.101571,Livestock,2,Introduction,1,0.5
10.3389/fnut.2020.00148,Livestock,3,Introduction,1,0.5
10.1002/cite.202200151,Livestock,2,Introduction,1,0.5
10.1371/journal.pone.0221129,Livestock,1,Abstract,1,1
10.1371/journal.pone.0221129,Livestock,3,Introduction,1,NA
10.1371/journal.pone.0221129,Livestock,7,Introduction,1,1
10.1016/j.crfs.2024.100841,Livestock,2,Introduction,1,0.5
10.3390/foods13091358,Livestock,2,Introduction,1,0.5
10.1016/j.crbiot.2024.100241,Livestock,1,Introduction,1,0.5
10.3389/fsufs.2023.1104731,Livestock,1,Abstract,1,-0.5
10.3389/fsufs.2023.1104731,Livestock,2,Introduction,1,-1
10.3389/fsufs.2023.1104731,Livestock,4,Other (Write),1,1
10.3389/fsufs.2023.1104731,Livestock,9,Discussion,1,-0.5
10.3389/fsufs.2023.1104731,Livestock,12,Discussion,1,-0.5
10.3389/fsufs.2023.1104731,Livestock,13,Conclusion,1,-0.5
10.3389/fsufs.2023.1134100,Livestock,1,Abstract,1,NA
10.3389/fsufs.2023.1134100,Livestock,2,Introduction,1,0.5
10.22434/IFAMR2022.0017,Livestock,10,Background,0,0
10.3390/foods12142645,Livestock,12,Discussion,1,0.5
10.3390/foods12142645,Livestock,12,Results and Discussion,1,0.5
10.3390/foods12142645,Livestock,12,Discussion,1,NA
10.3390/foods12142645,Livestock,12,Results and Discussion,1,NA
10.1089/space.2019.0018,Livestock,3,Introduction,1,1
10.3389/fnut.2023.1196475,Livestock,7,Other (Write),1,0.5
10.3389/fsufs.2022.1056615,Livestock,1,Introduction,1,0.5
10.1007/s10806-015-9573-8,Livestock,2,Introduction,1,0.5
10.1007/s10806-015-9573-8,Livestock,7,Background,1,0.5
10.3390/gels8020094,Livestock,3,Abstract,1,0
10.3390/gels8020094,Livestock,3,Introduction,1,0
10.3390/gels8020094,Livestock,3,Abstract,1,0.5
10.3390/gels8020094,Livestock,3,Introduction,1,0.5
10.3390/gels8020094,Livestock,7,Results and Discussion,1,0.5
10.1007/s11626-024-00971-7,Livestock,1,Introduction,1,0.5
10.5187/jast.2023.e10,Livestock,1,Introduction,1,0.5
10.1016/j.foodres.2024.113965,Livestock,1,Introduction,1,0.5
10.1016/j.fufo.2024.100297,Livestock,1,Abstract,1,0.5
10.1016/j.fufo.2024.100297,Livestock,3,Introduction,1,NA
10.1016/j.fufo.2024.100297,Livestock,4,Introduction,1,0.5
10.1016/j.fufo.2024.100297,Livestock,7,Discussion,1,1
10.1016/j.fufo.2024.100297,Livestock,9,Conclusion,1,0
10.1021/acsami.2c10620,Livestock,2,Introduction,1,0.5
10.1016/j.appet.2024.107240,Livestock,2,Introduction,1,0.5
10.1016/j.appet.2024.107240,Livestock,11,Discussion,1,-1
10.3828/extr.2022.11,Livestock,1,Introduction,1,0
10.1016/j.appet.2024.107297,Livestock,1,Abstract,1,0.5
10.3390/gels8020094,Livestock,2,Abstract,1,0.5
10.3390/gels8020094,Livestock,2,Introduction,1,0.5
10.1016/j.fufo.2024.100443,Livestock,2,Introduction,1,1
10.1108/BFJ-09-2021-0987,Livestock,1,Abstract,1,NA
10.1108/BFJ-09-2021-0987,Livestock,3,Introduction,1,0.5
10.1108/BFJ-09-2021-0987,Livestock,6,Background,1,1
10.1016/j.foodpol.2022.102307,Livestock,1,Abstract,1,NA
10.1016/j.foodpol.2022.102307,Livestock,3,Introduction,1,0.5
10.3390/nu15214649,Livestock,2,Introduction,1,0.5
10.1038/s42003-022-03423-8,Livestock,2,Introduction,1,0.5
10.3390/bioengineering11080854,Livestock,1,Abstract,1,0.5
10.3390/bioengineering11080854,Livestock,2,Introduction,1,0.5
10.3390/bioengineering11080854,Livestock,3,Discussion,1,0.5
10.3390/bioengineering11080854,Livestock,5,Conclusion,1,0.5
10.1155/2024/1027972,Livestock,2,Introduction,1,0.5
10.1016/j.foodres.2022.111561,Livestock,2,Introduction,1,0.5
10.1016/j.foodres.2022.111818,Livestock,1,Introduction,1,0.5
10.1039/d1fo04340d,Livestock,2,Introduction,1,0.5
10.1016/j.foodhyd.2024.110369,Livestock,2,Introduction,1,NA
10.1002/adsu.202300499,Livestock,3,Introduction,1,1
10.1007/s11569-018-0330-0,Livestock,1,Abstract,1,0.5
10.1007/s11569-018-0330-0,Livestock,2,Introduction,1,0.5
10.1007/s11569-018-0330-0,Livestock,10,Discussion,1,NA
10.1177/0963662516639001,Livestock,1,Body,0.5,0.5
10.1016/j.foodhyd.2022.107632,Livestock,1,Abstract,1,0.5
10.1016/j.foodhyd.2022.107632,Livestock,2,Introduction,1,0.5
10.3390/foods12142682,Livestock,2,Introduction,1,0.5
10.1371/journal.pone.0251432,Livestock,8,Conclusion,1,1
10.1177/09717218221075158,Livestock,1,Introduction,1,0.5
10.1177/09717218221075158,Livestock,3,Discussion,0.5,0.5
10.3389/fnut.2019.00103,Livestock,3,Introduction,1,1
10.1038/s41467-024-49521-5,Livestock,2,Introduction,1,0.5
10.3390/su13158235,Livestock,2,Introduction,1,0.5
10.3390/nu13041284,Livestock,1,Abstract,1,0.5
10.3390/nu13041284,Livestock,3,Introduction,1,0.5
10.1016/j.MEATsci.2022.108964,Livestock,4,Introduction,1,0.5
10.1080/22041451.2024.2324405,Livestock,7,Other (Write),1,0.5
10.1038/s41538-021-00121-3,Livestock,3,Introduction,1,0.5
10.1016/j.foodres.2022.111952,Livestock,1,Abstract,1,1
10.1016/j.foodres.2022.111952,Livestock,2,Introduction,1,0.5
10.1080/01292986.2024.2342827,Livestock,10,Introduction,1,0.5
10.3390/jfb14040218,Livestock,3,Introduction,1,NA
10.1177/2514848620963125,Livestock,1,Abstract,1,0.5
10.3389/fsufs.2019.00011,Livestock,1,Abstract,1,1
10.3389/fsufs.2019.00011,Livestock,3,Introduction,1,0.5
10.1016/j.foodqual.2023.105032,Livestock,1,Introduction,1,0.5
10.3389/fbioe.2022.895289,Livestock,2,Introduction,1,0.5
10.1111/ajsp.12609,Livestock,3,Introduction,1,1
10.1111/ajsp.12609,Livestock,6,Introduction,1,0.5
10.5851/kosfa.2020.e39,Livestock,2,Introduction,1,1
10.1016/j.ijbiomac.2024.134242,Livestock,2,Introduction,1,0.5
10.1016/j.foodhyd.2024.110156,Livestock,1,Introduction,1,0.5
10.1016/j.foodhyd.2024.110156,Livestock,4,Discussion,1,0.5
10.1016/j.biomaterials.2021.121267,Livestock,1,Introduction,1,0
10.1007/s11158-016-9331-4,Livestock,1,Abstract,1,0.5
10.1007/s11158-016-9331-4,Livestock,2,Body,1,1
10.1007/s11158-016-9331-4,Livestock,5,Conclusion,1,0.5
10.3390/su14126956,Livestock,1,Introduction,1,0.5
10.3389/fnut.2024.1401715,Livestock,2,Introduction,0.5,0
10.1016/j.heliyon.2024.e38006,Livestock,3,Introduction,1,1
10.5851/kosfa.2024.e72,Livestock,1,Introduction,1,0.5
10.1111/japp.12056,Livestock,6,Introduction,1,0.5
10.1111/japp.12056,Livestock,7,Body,1,-0.5
10.1111/japp.12056,Livestock,8,Conclusion,1,0.5
10.1057/s41599-022-01316-z,Livestock,1,Abstract,1,1
10.1057/s41599-022-01316-z,Livestock,3,Introduction,1,1
10.1057/s41599-022-01316-z,Livestock,8,Conclusion,1,1
10.1002/cyto.a.24737,Livestock,1,Introduction,1,0.5
10.3390/su15129253,Livestock,1,Introduction,1,0.5
10.3390/foods11213364,Livestock,1,Introduction,1,NA
10.1016/j.foodres.2023.113794,Livestock,3,Introduction,1,0.5
10.1016/j.MEATsci.2022.108776,Livestock,1,Introduction,1,0.5
10.1016/j.foodqual.2023.105060,Livestock,2,Introduction,1,0.5
10.1007/s10943-017-0403-3,Livestock,1,Abstract,1,0.5
10.1007/s10943-017-0403-3,Livestock,4,Background,1,1
10.1007/s10943-017-0403-3,Livestock,5,Background,1,1
10.1016/j.jafr.2022.100358,Livestock,3,Introduction,1,0.5
10.1016/j.foodqual.2022.104573,Livestock,2,Introduction,1,0.5
10.1016/j.foodqual.2022.104573,Livestock,3,Introduction,0,0
10.1016/j.foodqual.2022.104573,Livestock,9,Discussion,0.5,NA
10.1007/s11569-017-0282-9,Livestock,3,Body,0.5,0
10.1038/s41598-024-68247-4,Livestock,1,Introduction,1,1
10.3934/agrfood.2024021,Livestock,1,Abstract,0.5,NA
10.3934/agrfood.2024021,Livestock,2,Introduction,1,0.5
10.3934/agrfood.2024021,Livestock,4,Introduction,1,1
10.3934/agrfood.2024021,Livestock,6,Discussion,1,1
10.3934/agrfood.2024021,Livestock,9,Conclusion,1,1
10.3934/agrfood.2024021,Livestock,10,Conclusion,1,0.5
10.1016/j.biomaterials.2022.121543,Livestock,1,Introduction,1,0.5
10.1016/j.fbio.2023.102923,Livestock,2,Introduction,1,0.5
10.3389/fsufs.2019.00069,Livestock,1,Introduction,0.5,NA
10.1002/bit.27469,Livestock,2,Abstract,1,1
10.1002/bit.27469,Livestock,6,Introduction,1,1
10.3390/foods9020185,Livestock,1,Introduction,1,0.5
10.3390/foods9020185,Livestock,2,Introduction,1,1
10.1038/s41467-023-44001-8,Livestock,1,Abstract,1,0.5
10.1038/s41467-023-44001-8,Livestock,2,Introduction,1,0.5
10.1016/j.biomaterials.2022.121659,Livestock,2,Introduction,1,0.5
10.3390/su152316164,Livestock,3,Introduction,1,0.5
10.3390/su152316164,Livestock,4,Introduction,1,1
10.1016/j.MEATsci.2022.109081,Livestock,2,Introduction,1,0.5
10.1016/j.MEATsci.2022.109081,Livestock,3,Introduction,1,1
10.1038/s41538-024-00257-y,Livestock,2,Introduction,1,0.5
10.1016/j.ecolecon.2021.107329,Livestock,3,Introduction,1,NA
10.1108/BFJ-02-2020-0092,Livestock,6,Discussion,0.5,0.5
10.1108/BFJ-02-2020-0092,Livestock,11,Conclusion,1,0.5
10.1021/acsbiomaterials.3c01625,Livestock,2,Introduction,1,0.5
10.1016/j.foodpol.2022.102376,Livestock,1,Introduction,0.5,NA
10.1016/j.foodpol.2022.102376,Livestock,2,Introduction,1,0.5
10.1016/j.foodpol.2022.102376,Livestock,6,Background,0.5,0.5
10.1177/2514848619827009,Livestock,1,Introduction,1,1
10.1080/09505431.2016.1171836,Livestock,1,Introduction,1,0.5
10.1016/j.techfore.2023.122797,Livestock,1,Abstract,1,0.5
10.1016/j.techfore.2023.122797,Livestock,2,Introduction,1,0.5
10.1016/j.biomaterials.2022.121543,Livestock,2,Introduction,1,0.5
10.1016/j.appet.2017.03.019,Livestock,3,Discussion,0.5,NA
10.1353/con.2013.0013,Livestock,5,Body,1,0.5
10.1353/con.2013.0013,Livestock,6,Conclusion,1,1
10.1016/j.MEATsci.2019.107924,Livestock,2,Introduction,1,0.5
10.3390/ani10091678,Livestock,1,Introduction,1,1
10.1177/14413582241235414,Livestock,1,Introduction,1,0.5
10.1177/14413582241235414,Livestock,4,Discussion,1,0.5
10.1016/j.geoforum.2021.10.001,Livestock,1,Introduction,1,0.5
10.1016/j.geoforum.2021.10.001,Livestock,2,Background,1,-0.5
10.1016/j.geoforum.2021.10.001,Livestock,6,Discussion,1,-0.5
10.1038/s41598-024-61458-9,Livestock,1,Introduction,1,0.5
10.1016/j.MEATsci.2014.11.013,Livestock,14,Conclusion,1,0.5
10.3389/fsufs.2024.1341151,Livestock,5,Results and Discussion,1,0.5
10.3389/fsufs.2024.1341151,Livestock,5,Introduction,1,0.5
10.1111/tran.12392,Livestock,2,Body,0.5,0.5
10.1016/j.biomaterials.2023.122176,Livestock,2,Introduction,1,0.5
10.3389/fnut.2024.1315555,Livestock,1,Abstract,1,0.5
10.3389/fnut.2024.1315555,Livestock,3,Introduction,1,1
10.1007/s10806-014-9508-9,Livestock,1,Abstract,1,0.5
10.1007/s10806-014-9508-9,Livestock,2,Introduction,1,NA
10.1007/s10806-014-9508-9,Livestock,3,Body,1,NA
10.1007/s10806-014-9508-9,Livestock,4,Body,1,0.5
10.1016/j.foodres.2021.110881,Livestock,1,Introduction,1,1
10.1038/s41598-023-40800-7,Livestock,2,Introduction,1,0.5
10.1016/j.jclepro.2022.130593,Livestock,4,Introduction,1,0.5
10.1017/S1867299X00003585,Livestock,5,Body,1,0.5
10.1016/j.foodres.2022.111459,Livestock,2,Introduction,1,0.5
10.1016/j.appet.2023.107039,Livestock,3,Introduction,1,0.5
10.1016/j.jclepro.2023.137119,Livestock,2,Introduction,1,0.5
10.1016/j.respol.2023.104866,Livestock,3,Introduction,1,0.5
10.1016/j.respol.2023.104866,Livestock,6,Conclusion,1,0.5
10.3390/foods10020353,Livestock,2,Introduction,1,0.5
10.1016/j.foodcont.2020.107390,Livestock,5,Introduction,1,1
10.1007/s10460-013-9427-9,Livestock,1,Background,1,0.5
10.1108/BFJ-09-2022-0751,Livestock,5,Introduction,1,1
10.1108/BFJ-09-2022-0751,Livestock,10,Discussion,1,1
10.1016/j.ecolecon.2023.108094,Livestock,1,Abstract,1,0.5
10.1016/j.ecolecon.2023.108094,Livestock,2,Introduction,1,1
10.3390/ma10121404,Livestock,2,Introduction,1,1
10.3390/ma10121404,Livestock,3,Introduction,1,0.5
10.1016/j.foodqual.2023.104966,Livestock,7,Introduction,1,0.5
10.1016/j.foodqual.2023.104966,Livestock,9,Introduction,1,NA
10.1016/j.foodqual.2023.104966,Livestock,15,Discussion,0,NA
10.3390/foods9060745,Livestock,6,Introduction,1,0.5
10.1007/s11947-023-03166-2,Livestock,1,Abstract,1,1
10.1007/s11947-023-03166-2,Livestock,2,Introduction,1,1
10.1016/j.foodchem.2023.137098,Livestock,2,Introduction,1,0.5
10.1038/s41598-023-27629-w,Livestock,1,Abstract,1,0.5
10.1016/j.MEATsci.2022.108941,Livestock,2,Abstract,1,NA
10.1016/j.MEATsci.2022.108941,Livestock,3,Introduction,1,NA
10.1016/j.MEATsci.2022.108941,Livestock,5,Body,1,NA
10.1016/j.MEATsci.2022.108941,Livestock,6,Body,1,NA
10.1016/j.MEATsci.2022.108941,Livestock,9,Body,1,0
10.3390/foods9091152,Livestock,1,Abstract,1,NA
10.3390/foods9091152,Livestock,2,Introduction,1,0.5
10.3390/foods9091152,Livestock,4,Discussion,1,0.5
10.1016/j.jretconser.2022.103225,Livestock,2,Introduction,1,0.5
10.1016/j.jretconser.2022.103225,Livestock,5,Discussion,1,0.5
10.3390/foods11172695,Livestock,1,Introduction,1,0.5
10.3390/foods11172695,Livestock,2,Background,1,0.5
10.3389/fsufs.2024.1358862,Livestock,1,Introduction,1,0.5
10.1016/j.fbp.2023.11.001,Livestock,2,Introduction,1,NA
10.1007/s10640-023-00780-8,Livestock,1,Introduction,1,0.5
10.1111/1477-9552.12467,Livestock,1,Introduction,1,0.5
10.3390/su12135352,Livestock,2,Introduction,1,0.5
10.3389/fnut.2023.1297926,Livestock,2,Introduction,1,1
10.1016/j.foodqual.2023.105006,Livestock,1,Introduction,1,0.5
10.3390/su151511722,Livestock,4,Introduction,1,0.5
10.3390/su151511722,Livestock,7,Background,1,0.5
10.3390/su151511722,Livestock,8,Results and Discussion,1,1
10.1016/j.lssr.2024.03.008,Livestock,3,Body,1,0.5
10.1109/MTS.2015.2395967,Livestock,1,Introduction,1,NA
10.1109/MTS.2015.2395967,Livestock,5,Body,1,0.5
10.1016/j.MEATsci.2013.04.036,Livestock,1,Body,1,0.5
10.1080/07409710.2018.1531213,Livestock,2,Introduction,1,0.5
10.1016/j.foodhyd.2024.110017,Livestock,2,Introduction,1,1
10.1016/j.appet.2022.106307,Livestock,1,Introduction,1,NA
10.1016/j.appet.2022.106307,Livestock,5,Discussion,1,0.5
10.1016/j.appet.2019.01.027,Livestock,3,Introduction,1,0.5
10.1371/journal.pone.0295265,Livestock,5,Introduction,1,NA
10.1038/s41598-022-07785-1,Livestock,1,Introduction,1,0.5
10.3390/foods13111627,Livestock,2,Introduction,1,0.5
10.1016/j.cofs.2022.100902,Livestock,2,Introduction,1,0.5
10.1016/j.MEATsci.2018.12.014,Livestock,3,Introduction,1,0.5
10.1108/BFJ-12-2022-1133,Livestock,1,Introduction,1,1
10.3390/ijerph19094948,Livestock,2,Introduction,1,0.5
10.1016/j.appet.2022.106434,Livestock,3,Introduction,1,0.5
10.1016/j.appet.2023.107025,Livestock,1,Introduction,1,0.5
10.1016/j.isci.2022.105822,Livestock,2,Introduction,1,0.5
10.1080/13511610.2024.2352744,Livestock,1,Introduction,1,1
10.1080/13511610.2024.2352744,Livestock,2,Introduction,1,0.5
10.1016/j.foodres.2023.113299,Livestock,1,Abstract,1,0.5
10.1016/j.foodres.2022.111636,Livestock,1,Introduction,1,0.5
10.3390/agriculture12050671,Livestock,1,Introduction,1,0.5
10.1002/aic.16235,Livestock,1,Introduction,1,NA
10.1002/aic.16235,Livestock,2,Introduction,1,0.5
10.1002/aic.16235,Livestock,5,Body,1,1
10.1016/j.foodpol.2022.102337,Livestock,1,Introduction,1,NA
10.1016/j.foodpol.2022.102337,Livestock,4,Background,1,0.5
10.1016/j.foodpol.2022.102337,Livestock,16,Conclusion,1,0.5
10.1016/j.foodqual.2021.104368,Livestock,3,Introduction,1,0.5
10.1016/j.foodres.2023.112606,Livestock,2,Introduction,1,NA
10.3390/foods11223740,Livestock,1,Introduction,1,0.5
10.1016/j.fbio.2024.104343,Livestock,2,Introduction,1,NA
10.1016/j.fbio.2024.104343,Livestock,4,Introduction,1,1
10.1016/j.bbrc.2024.150784,Livestock,2,Introduction,1,0.5
10.1007/s10806-009-9226-x,Livestock,1,Abstract,1,NA
10.1007/s10806-009-9226-x,Livestock,2,Introduction,1,NA
10.1007/s10806-009-9226-x,Livestock,3,Body,1,NA
10.1007/s10806-009-9226-x,Livestock,8,Body,1,0.5
10.1007/s10806-009-9226-x,Livestock,10,Conclusion,1,NA
10.1038/s43016-020-0046-5,Livestock,1,Introduction,1,0.5
10.1016/j.appet.2019.02.021,Livestock,3,Introduction,1,0.5
10.3389/fsufs.2023.1277511,Livestock,1,Introduction,1,0
10.1016/j.foodqual.2022.104787,Livestock,1,Introduction,1,0.5
10.1021/acsbiomaterials.2c00093,Livestock,2,Introduction,1,0.5
10.3389/fnut.2023.1043618,Livestock,1,Introduction,1,0.5
10.3389/fnut.2023.1043618,Livestock,4,Discussion,1,0.5
10.1016/j.jenvp.2023.102140,Livestock,1,Introduction,1,1
10.3390/foods8100521,Livestock,2,Introduction,1,0.5
10.1111/j.1365-2672.1994.tb04414.x,Livestock,2,Introduction,1,0
10.1016/j.foodres.2023.113194,Livestock,2,Introduction,1,0.5
10.1038/s41467-023-38593-4,Livestock,2,Introduction,1,0.5
10.3389/fbioe.2023.1329183,Livestock,1,Abstract,1,0.5
10.3389/fpsyg.2023.1021891,Livestock,1,Introduction,1,NA
10.1016/j.foodres.2021.110786,Livestock,2,Introduction,1,0.5
10.1016/j.cirp.2022.04.001,Livestock,2,Introduction,1,1
10.3389/fsufs.2022.924396,Livestock,1,Introduction,1,0.5
10.1002/advs.202202877,Livestock,1,Introduction,1,0.5
10.3390/socsci11120567,Livestock,2,Introduction,1,NA
10.1080/15528014.2022.2027688,Livestock,2,Introduction,1,0.5
10.1080/15528014.2022.2027688,Livestock,4,Introduction,1,1
10.1038/s41538-021-00122-2,Livestock,1,Abstract,1,0.5
10.1038/s41538-021-00122-2,Livestock,2,Introduction,1,0.5
10.1371/journal.pone.0171904,Livestock,3,Introduction,1,0.5
10.3389/fnut.2023.1212196,Livestock,1,Introduction,1,1
10.1038/s43247-024-01227-8,Livestock,2,Introduction,1,0.5
10.1093/biolre/ioac119,Livestock,1,Body,1,0.5
10.1007/s10640-020-00484-3,Livestock,4,Body,1,0.5
10.1108/BFJ-11-2012-0288,Livestock,1,Introduction,1,0.5
10.1016/j.fufo.2024.100409,Livestock,1,Abstract,1,0.5
10.1016/j.fufo.2024.100409,Livestock,3,Introduction,1,0.5
10.1353/con.2013.0013,Location Dependency,3,Other (Write),1,0.5
10.1038/s41538-022-00172-0,Location Dependency,7,Discussion,0.5,0.5
10.1016/j.crfs.2024.100841,Location Dependency,4,Introduction,0,NA
10.1089/space.2019.0018,Location Dependency,1,Abstract,1,1
10.1089/space.2019.0018,Location Dependency,5,Discussion,1,1
10.1089/space.2019.0018,Location Dependency,7,Conclusion,1,1
10.1007/s10806-015-9573-8,Location Dependency,4,Background,0,0.5
10.3828/extr.2022.11,Location Dependency,3,Introduction,0,-0.5
10.3828/extr.2022.11,Location Dependency,5,Other (Write),0,NA
10.1007/s11569-018-0330-0,Location Dependency,10,Discussion,1,NA
10.1016/j.foodqual.2024.105102,Location Dependency,2,Introduction,1,NA
10.1177/0963662516639001,Location Dependency,1,Body,0.5,0.5
10.1080/22041451.2024.2324405,Location Dependency,5,Introduction,1,0.5
10.1038/s41538-021-00121-3,Location Dependency,3,Introduction,1,0.5
10.1038/s41538-021-00121-3,Location Dependency,8,Discussion,1,1
10.1080/01292986.2024.2342827,Location Dependency,4,Introduction,1,0.5
10.1007/s12571-023-01390-4,Location Dependency,3,Results and Discussion,0.5,0.5
10.1007/s12571-023-01390-4,Location Dependency,8,Results and Discussion,1,0.5
10.1007/s11569-017-0282-9,Location Dependency,5,Body,1,0
10.1016/j.matdes.2024.112992,Location Dependency,1,Abstract,1,0.5
10.1080/09505431.2016.1171836,Location Dependency,1,Introduction,1,0.5
10.1016/j.techfore.2023.122797,Location Dependency,8,Discussion,0.5,NA
10.1353/con.2013.0013,Location Dependency,2,Introduction,1,0.5
10.1111/tran.12392,Location Dependency,3,Body,1,0.5
10.1002/btpr.2941,Location Dependency,4,Introduction,1,0.5
10.1002/btpr.2941,Location Dependency,6,Discussion,1,0.5
10.1016/j.jfca.2024.106663,Media and Ingredients,3,Introduction,1,0.5
10.1016/j.jfca.2024.106663,Media and Ingredients,4,Discussion,1,NA
10.1002/bit.28324,Media and Ingredients,2,Abstract,1,0
10.1002/bit.28324,Media and Ingredients,4,Introduction,1,0
10.1002/bit.28324,Media and Ingredients,5,Results and Discussion,1,0
10.1002/bit.28324,Media and Ingredients,7,Conclusion,1,0
10.1016/j.ifset.2024.103734,Media and Ingredients,7,Conclusion,1,0.5
10.1016/j.biomaterials.2022.121615,Media and Ingredients,5,Discussion,1,0.5
